left,right,match,prompt,completion,pred_ditto_new_wdc_small,pred_ditto_new_wdc_medium,pred_ditto_new_wdc_large
"title: Epson Cartuccia 79xl Magenta Originale per WF-5620 WF-5690 WF-4630 C13T79034010 
description: Epson Cartuccia 79xl Magenta Originale utilizzabile su: WorkForce Pro WF-4630DWF, WF4630DWF, WF-4640DTWF, WF4640DTWF, WF-5110DW, WF5110DW, WF-5190DW, WF5190DW, WF-5190DW BAM, WF5190DW BAM, WF-5620DWF, WF5620DWF, WF-5690DWF, WF5690DWF, WF-5690DWF BAM, WF5690DWF BAMcapacita': 2.000 stampeprodotto Originale Epsoncodice Epson : C13T79034010ean code : 8715946536002 
price: 31.90 
priceCurrency: EUR","brand: Corsair 
title: Corsair iCUE 465X RGB Mid Tower ATX Case TG White CC-9011189-WW | PCByte 
description: The CORSAIR iCUE 465X RGB is a mid-tower ATX smart case that offers brilliant software-controlled lighting out of the box with three LL120 RGB fans and two tempered glass panels. 
price: 239.0 
priceCurrency: AUD",False,"title: Epson Cartuccia 79xl Magenta Originale per WF-5620 WF-5690 WF-4630 C13T79034010 
description: Epson Cartuccia 79xl Magenta Originale utilizzabile su: WorkForce Pro WF-4630DWF, WF4630DWF, WF-4640DTWF, WF4640DTWF, WF-5110DW, WF5110DW, WF-5190DW, WF5190DW, WF-5190DW BAM, WF5190DW BAM, WF-5620DWF, WF5620DWF, WF-5690DWF, WF5690DWF, WF-5690DWF BAM, WF5690DWF BAMcapacita': 2.000 stampeprodotto Originale Epsoncodice Epson : C13T79034010ean code : 8715946536002 
price: 31.90 
priceCurrency: EUR

###

brand: Corsair 
title: Corsair iCUE 465X RGB Mid Tower ATX Case TG White CC-9011189-WW | PCByte 
description: The CORSAIR iCUE 465X RGB is a mid-tower ATX smart case that offers brilliant software-controlled lighting out of the box with three LL120 RGB fans and two tempered glass panels. 
price: 239.0 
priceCurrency: AUD

###

Same product?", no,False,False,False
"title: Kingston SOD 4GB DDR4 2400MHz 
description: Kingston SOD 4GB DDR4 2400MHz Memorije 
price: 56.40 
priceCurrency: BAM","brand: Crucial 
title: Crucial 4GB DDR4 2666 MT/s (PC4-21300) CL17 DR x8 Unbuffered SODIMM 260pin 
price: 70.00 
priceCurrency: AED",False,"title: Kingston SOD 4GB DDR4 2400MHz 
description: Kingston SOD 4GB DDR4 2400MHz Memorije 
price: 56.40 
priceCurrency: BAM

###

brand: Crucial 
title: Crucial 4GB DDR4 2666 MT/s (PC4-21300) CL17 DR x8 Unbuffered SODIMM 260pin 
price: 70.00 
priceCurrency: AED

###

Same product?", no,False,False,False
"title: Epson T7012 Patron Cyan 3,4K (Eredeti) 
price: 14291","brand: Epson 
title: Epson PyramidWP4000/4500 Inkjet Cartridge Extra High Yield Cyan. OEM: C13T70124010 EP49009 
description: Epson PyramidWP4000/4500 Inkjet Cartridge Extra High Yield Cyan. OEM: C13T70124010 EP49009 
price: 62.45 
priceCurrency: GBP",True,"title: Epson T7012 Patron Cyan 3,4K (Eredeti) 
price: 14291

###

brand: Epson 
title: Epson PyramidWP4000/4500 Inkjet Cartridge Extra High Yield Cyan. OEM: C13T70124010 EP49009 
description: Epson PyramidWP4000/4500 Inkjet Cartridge Extra High Yield Cyan. OEM: C13T70124010 EP49009 
price: 62.45 
priceCurrency: GBP

###

Same product?", yes,False,False,True
"title: 3M - PF27.0W9 PRIVACY FILTER BLACK FOR 27,0IN / 68,6 CM / 16:9IN ACCS 
description: 3M PF27.0W9 PRIVACY FILTER BLACK FOR 27,0IN / 68,6 CM / 16:9IN ACCS (98044054363) - Type: Skærmbeskytter 
price: 1663.75 
priceCurrency: DKK","title: 3M - PF19.0 PRIVACY FILTER BLACK F-FEEDS 
description: 3M PF19.0 PRIVACY FILTER BLACK F-FEEDS (98044054066) - Type: General Office 
price: 1185.00 
priceCurrency: NOK",False,"title: 3M - PF27.0W9 PRIVACY FILTER BLACK FOR 27,0IN / 68,6 CM / 16:9IN ACCS 
description: 3M PF27.0W9 PRIVACY FILTER BLACK FOR 27,0IN / 68,6 CM / 16:9IN ACCS (98044054363) - Type: Skærmbeskytter 
price: 1663.75 
priceCurrency: DKK

###

title: 3M - PF19.0 PRIVACY FILTER BLACK F-FEEDS 
description: 3M PF19.0 PRIVACY FILTER BLACK F-FEEDS (98044054066) - Type: General Office 
price: 1185.00 
priceCurrency: NOK

###

Same product?", no,False,False,False
"brand: Garmin 
title: 4-pin transducer to your sonar unit with this 10 ft (3 m) extension cable. 
description: EA 
price: $52.00 
priceCurrency: CAD","brand: Jabra 
title: Jabra Evolve 20 monaural wired USB headset 
description: An entry level USB headset with call control that works straight out of the box. Installation is as easy as simply plugging it in to the USB port on your laptop. 
price: 25 
priceCurrency: GBP",False,"brand: Garmin 
title: 4-pin transducer to your sonar unit with this 10 ft (3 m) extension cable. 
description: EA 
price: $52.00 
priceCurrency: CAD

###

brand: Jabra 
title: Jabra Evolve 20 monaural wired USB headset 
description: An entry level USB headset with call control that works straight out of the box. Installation is as easy as simply plugging it in to the USB port on your laptop. 
price: 25 
priceCurrency: GBP

###

Same product?", no,False,False,False
"brand: Intel 
title: Intel Core i9-9900X Skylake X 10-Core 3.5 GHz (4.4 GHz Turbo) LGA 2066 165W BX80673I99900X Desktop Processor 
description: Intel Core i9-9900X Skylake X 10-Core 3.5 GHz (4.4 GHz Turbo) LGA 2066 165W BX80673I99900X Desktop Processor 
price: 999.99 
priceCurrency: CAD","brand: AMD 
title: AMD Ryzen 3 3300X Gen3 4 Core AM4 CPU/Processor 
description: AMD Ryzen™ 3 3300X, AM4, Zen 2, 4 Core, 8 Thread, 3.8GHz Base, 4.3GHz Turbo, 18MB Cache, PCIe 4.0, 65W, CPU 
price: 99999.99 
priceCurrency: GBP",False,"brand: Intel 
title: Intel Core i9-9900X Skylake X 10-Core 3.5 GHz (4.4 GHz Turbo) LGA 2066 165W BX80673I99900X Desktop Processor 
description: Intel Core i9-9900X Skylake X 10-Core 3.5 GHz (4.4 GHz Turbo) LGA 2066 165W BX80673I99900X Desktop Processor 
price: 999.99 
priceCurrency: CAD

###

brand: AMD 
title: AMD Ryzen 3 3300X Gen3 4 Core AM4 CPU/Processor 
description: AMD Ryzen™ 3 3300X, AM4, Zen 2, 4 Core, 8 Thread, 3.8GHz Base, 4.3GHz Turbo, 18MB Cache, PCIe 4.0, 65W, CPU 
price: 99999.99 
priceCurrency: GBP

###

Same product?", no,False,False,False
"brand: Corsair 
title: Carbide Series SPEC-OMEGA in Black - CC-9011140-WW 
description: The Carbide Series SPEC-OMEGA RGB is a mid-tower PC case with striking angular looks and a tempered glass side panel. A front panel tempered glass window and programmable RGB lighting profiles make this the ultimate SPEC. 
price: 199.22 
priceCurrency: USD","title: Canon cartridge PGI-9 Green 1041B001 
price: 13.76 
priceCurrency: EUR",False,"brand: Corsair 
title: Carbide Series SPEC-OMEGA in Black - CC-9011140-WW 
description: The Carbide Series SPEC-OMEGA RGB is a mid-tower PC case with striking angular looks and a tempered glass side panel. A front panel tempered glass window and programmable RGB lighting profiles make this the ultimate SPEC. 
price: 199.22 
priceCurrency: USD

###

title: Canon cartridge PGI-9 Green 1041B001 
price: 13.76 
priceCurrency: EUR

###

Same product?", no,False,False,False
"title: Canon EF 100mm F2.8L Macro IS USM + BONUS 
description: ** For purchase inquires, please call 416-977-9711 or email us at info@adencamera.com. **Canon's newest \L\ series lens is its first mid-telephoto macro lens to include Canon's sophisticated Image Stabilization. With the highest quality optics available, combined with near-silent Ultrasonic focusing and life-size close-up capabilities without an adapter, the EF 100mm F2.8L Macro IS USM is simply unrivalled. Main Features Hybrid Optical Image StabilizationUltrasonic Focus MotorFocus Range LimiterDustproof and Moisture Proof SealingTruly Circular DiaphragmMinimum Focus Distance: 12\EF Mount L-Series LensAperture Range: F2.8-32Life-Size (1:1) Macro MagnificationUltra-Low Dispersion Lens Elements*Bonus - Rollei 67mm 16-layers Multi-Coating Optical Glass, Scratch resistant, water and oil stain repellent UV filter (retail value $129.99)Authorized Canon Canada Pro Dealer1 Year Canon (International) Canada and USA Warranty 
price: $1,100.00Ends 10/1/2020","brand: TP-LINK 
title: TP-LINK TL-WR841N wireless router Single-band (2.4 GHz) Fast Ethernet Zwart, Wit 
description: TP-LINK TL-WR841N wireless router Single-band (2.4 GHz) Fast Ethernet Zwart, Wit 
price: 2.895E1 
priceCurrency: EUR",False,"title: Canon EF 100mm F2.8L Macro IS USM + BONUS 
description: ** For purchase inquires, please call 416-977-9711 or email us at info@adencamera.com. **Canon's newest \L\ series lens is its first mid-telephoto macro lens to include Canon's sophisticated Image Stabilization. With the highest quality optics available, combined with near-silent Ultrasonic focusing and life-size close-up capabilities without an adapter, the EF 100mm F2.8L Macro IS USM is simply unrivalled. Main Features Hybrid Optical Image StabilizationUltrasonic Focus MotorFocus Range LimiterDustproof and Moisture Proof SealingTruly Circular DiaphragmMinimum Focus Distance: 12\EF Mount L-Series LensAperture Range: F2.8-32Life-Size (1:1) Macro MagnificationUltra-Low Dispersion Lens Elements*Bonus - Rollei 67mm 16-layers Multi-Coating Optical Glass, Scratch resistant, water and oil stain repellent UV filter (retail value $129.99)Authorized Canon Canada Pro Dealer1 Year Canon (International) Canada and USA Warranty 
price: $1,100.00Ends 10/1/2020

###

brand: TP-LINK 
title: TP-LINK TL-WR841N wireless router Single-band (2.4 GHz) Fast Ethernet Zwart, Wit 
description: TP-LINK TL-WR841N wireless router Single-band (2.4 GHz) Fast Ethernet Zwart, Wit 
price: 2.895E1 
priceCurrency: EUR

###

Same product?", no,False,False,False
"title: TP-LINK 300Mbps universal wireless n range extender (Wall Mount) - Wi-Fi range extender - 10Mb LAN, 
description: RANGE EXTENDER W-300N MURO 1LAN 
price: 15.57 
priceCurrency: EUR","title: TP-Link EAP110 300Mbps Wireless N300 Ceiling Mount Access Point 1x1Gbps RJ45 PoE 1x Console Port 2x4dBi Omni Internal Antenna 
description: 300Mbps Wireless N Ceiling Mount Access Point EAP110EAP Controller Software enables administrators to easily manage hundreds of EAPsSupports passive PoE for convenient installation up to 100metersCeiling mounting design with chassis make it easy to deploy on a wall or ceilingCaptive portal provides one convenient method of authentication for Wi-Fi guestsMulti-SSID divides multiple wireless networks for different usersEnterprise class Wi-Fi security help to decrease network security threatsFlexible PlacementEasy mounting design & PoEThe EAP’s “ceiling lamp” appearance and easy mounting design with chassis make it easy to be integrated seamlessly into any wall or ceiling surface to blend in with most interior decorations. EAP110 support Passive PoE to make deployment effortless and flexible.Business Class WirelessPowerful HardwareEAP110 features 802.11n Wi-Fi and 2*2 MIMO technology, wireless speeds of up to 300MbpsWith Qualcomm Atheros 560MHz chipsets, EAP ensures incredibl
price: 78.56 
priceCurrency: AUD",False,"title: TP-LINK 300Mbps universal wireless n range extender (Wall Mount) - Wi-Fi range extender - 10Mb LAN, 
description: RANGE EXTENDER W-300N MURO 1LAN 
price: 15.57 
priceCurrency: EUR

###

title: TP-Link EAP110 300Mbps Wireless N300 Ceiling Mount Access Point 1x1Gbps RJ45 PoE 1x Console Port 2x4dBi Omni Internal Antenna 
description: 300Mbps Wireless N Ceiling Mount Access Point EAP110EAP Controller Software enables administrators to easily manage hundreds of EAPsSupports passive PoE for convenient installation up to 100metersCeiling mounting design with chassis make it easy to deploy on a wall or ceilingCaptive portal provides one convenient method of authentication for Wi-Fi guestsMulti-SSID divides multiple wireless networks for different usersEnterprise class Wi-Fi security help to decrease network security threatsFlexible PlacementEasy mounting design & PoEThe EAP’s “ceiling lamp” appearance and easy mounting design with chassis make it easy to be integrated seamlessly into any wall or ceiling surface to blend in with most interior decorations. EAP110 support Passive PoE to make deployment effortless and flexible.Business Class WirelessPowerful HardwareEAP110 features 802.11n Wi-Fi and 2*2 MIMO technology, wireless speeds of up to 300MbpsWith Qualcomm Atheros 560MHz chipsets, EAP ensures incredibl
price: 78.56 
priceCurrency: AUD

###

Same product?", no,False,False,False
"brand: Crucial 
title: Crucial 4GB DDR4 2666 MT/s (PC4-21300) CL17 DR x8 Unbuffered SODIMM 260pin 
price: 70.00 
priceCurrency: AED","title: Corsair 8GB (1x8GB) 2666MHz CL16 Vengeance LPX Black 
price: 169 
priceCurrency: PLN",False,"brand: Crucial 
title: Crucial 4GB DDR4 2666 MT/s (PC4-21300) CL17 DR x8 Unbuffered SODIMM 260pin 
price: 70.00 
priceCurrency: AED

###

title: Corsair 8GB (1x8GB) 2666MHz CL16 Vengeance LPX Black 
price: 169 
priceCurrency: PLN

###

Same product?", no,False,False,False
"brand: Maxxis 
title: Maxxis Maxxis, High Roller II, 27.5''x2.50, Folding, 3C Maxx Terra, EXO, Wide Trail, 60TPI, Black 
price: 85.00 
priceCurrency: USD","title: High Roller II 27.5 x 2.40 60 TPI Folding 3C Maxx Terra ExO / TR tyre 
description: An open and aggressive tread design gives the High Roller II excellent soil penetration and mud-clearing ability. A square profile provides a solid, consistent feel across the knobs. Modified knobs on the shoulder and centre improve braking performance and traction on hard surfaces. An excellent choice for technical, freeride terrain.- OPEN TREAD DESIGN- IMPROVED BRAKING AND TRACTION- 3C MAXX TERRA- TUBELESS READY (TR)- EXORUBBER COMPOUNDSThe most important part of a tire is arguably the rubber compound within the tread. By changing the amounts of various components of the rubber formula, engineers can make two identical looking tires perform completely differently.3C TRIPLE COMPOUND MOUNTAIN Maxxis 3C Triple Compound mountain technology uses a harder, longer lasting base layer and two progressively softer top layers in order to optimize traction and stability. Maxxis offers three different configurations of our 3C Triple Compound mountain technology: Maxx Speed, Maxx Terr
price: 6.9E1 
priceCurrency: EUR",False,"brand: Maxxis 
title: Maxxis Maxxis, High Roller II, 27.5''x2.50, Folding, 3C Maxx Terra, EXO, Wide Trail, 60TPI, Black 
price: 85.00 
priceCurrency: USD

###

title: High Roller II 27.5 x 2.40 60 TPI Folding 3C Maxx Terra ExO / TR tyre 
description: An open and aggressive tread design gives the High Roller II excellent soil penetration and mud-clearing ability. A square profile provides a solid, consistent feel across the knobs. Modified knobs on the shoulder and centre improve braking performance and traction on hard surfaces. An excellent choice for technical, freeride terrain.- OPEN TREAD DESIGN- IMPROVED BRAKING AND TRACTION- 3C MAXX TERRA- TUBELESS READY (TR)- EXORUBBER COMPOUNDSThe most important part of a tire is arguably the rubber compound within the tread. By changing the amounts of various components of the rubber formula, engineers can make two identical looking tires perform completely differently.3C TRIPLE COMPOUND MOUNTAIN Maxxis 3C Triple Compound mountain technology uses a harder, longer lasting base layer and two progressively softer top layers in order to optimize traction and stability. Maxxis offers three different configurations of our 3C Triple Compound mountain technology: Maxx Speed, Maxx Terr
price: 6.9E1 
priceCurrency: EUR

###

Same product?", no,False,True,False
"brand: Bosch 
title: Bosch KGN34NWEAG 186h Frost Free Fridge Freezer White A++ Rated 
description: 186h Frost Free Fridge Freezer White A++ Rated 
price: 449 
priceCurrency: GBP","title: Manfrotto Befree Advanced Travel Tripod 
description: Making improvements on their increasingly popular compact tripod range, Manfrotto have introduced the Befree Advanced travel Tripod. A quick and easy to adjust ball and socket head with brand new M-lock system make this tripod perfect for travel and day-trips, emphasised by its ability for quick setup and pack up. An 8KG payload and dedicated quick release plate make this tripod suitable for use with DSLRs and Compact system cameras with various lenses, while the ability to set the legs to 3 independent angles encourages creative framing.Payload: 8KGWeight: 1490 gramsMin Height: 40cmExtended height: 150cmNew quick and ergonomic M-lock system 
price: 349.95 
priceCurrency: AUD",False,"brand: Bosch 
title: Bosch KGN34NWEAG 186h Frost Free Fridge Freezer White A++ Rated 
description: 186h Frost Free Fridge Freezer White A++ Rated 
price: 449 
priceCurrency: GBP

###

title: Manfrotto Befree Advanced Travel Tripod 
description: Making improvements on their increasingly popular compact tripod range, Manfrotto have introduced the Befree Advanced travel Tripod. A quick and easy to adjust ball and socket head with brand new M-lock system make this tripod perfect for travel and day-trips, emphasised by its ability for quick setup and pack up. An 8KG payload and dedicated quick release plate make this tripod suitable for use with DSLRs and Compact system cameras with various lenses, while the ability to set the legs to 3 independent angles encourages creative framing.Payload: 8KGWeight: 1490 gramsMin Height: 40cmExtended height: 150cmNew quick and ergonomic M-lock system 
price: 349.95 
priceCurrency: AUD

###

Same product?", no,False,False,False
